utc_offset,venue/country,venue/localized_country_name,venue/city,venue/address_1,venue/name,venue/state,venue/lat,venue/lon,description,event_url,name,time,group_name,date,time
-28800000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywdbhb/,Come create a real progressive church,1486321200000,Bible Study for Progressives,2017-02-05,11:00:00 AM
-28800000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywdbqb/,Come create a real progressive church,1486926000000,Bible Study for Progressives,2017-02-12,11:00:00 AM
-28800000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywdbzb/,Come create a real progressive church,1487530800000,Bible Study for Progressives,2017-02-19,11:00:00 AM
-28800000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywdbjc/,Come create a real progressive church,1488135600000,Bible Study for Progressives,2017-02-26,11:00:00 AM
-28800000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywfbhb/,Come create a real progressive church,1488740400000,Bible Study for Progressives,2017-03-05,11:00:00 AM
-25200000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywfbqb/,Come create a real progressive church,1489341600000,Bible Study for Progressives,2017-03-12,11:00:00 AM
-25200000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywfbzb/,Come create a real progressive church,1489946400000,Bible Study for Progressives,2017-03-19,11:00:00 AM
-25200000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywfbjc/,Come create a real progressive church,1490551200000,Bible Study for Progressives,2017-03-26,11:00:00 AM
-25200000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywgbdb/,Come create a real progressive church,1491156000000,Bible Study for Progressives,2017-04-02,11:00:00 AM
-25200000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywgbmb/,Come create a real progressive church,1491760800000,Bible Study for Progressives,2017-04-09,11:00:00 AM
-25200000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywgbvb/,Come create a real progressive church,1492365600000,Bible Study for Progressives,2017-04-16,11:00:00 AM
-25200000,us,USA,Whittier,1801 Parkcourt Place Building C,The Table - A Progressive Church,CA,33.783703,-118.194443,"<p>The Table is an experimental church in Santa Ana where rather than listen to a sermon, we sit around tables and have discussions.  Here's a<a href=""http://www.thetableoc.com/sundays/""> link to their webpage which describes the Table</a>.  We will participate in the discussions and meet one another.   Here's a<a href=""http://gregronning.com/""> link to the pastor's blog to find out what we will will be talking about</a>.  This is a great opportunity to meet one another and get active.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/7/0/e/b/600_450208907.jpeg"" /></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/7/0/d/8/600_450208888.jpeg"" /></p>",http://www.meetup.com/Bible-Study-for-Progressives/events/bnvntlywgbfc/,Come create a real progressive church,1492970400000,Bible Study for Progressives,2017-04-23,11:00:00 AM
